106/12/13,1.08,1.08,1.08,1.08,3000,3240,0.00,1
107/04/18,0.68,0.68,0.51,0.53,309000,197250,-0.20,8
107/04/19,---,---,---,---,0,0,---,0
107/04/20,0.62,0.64,0.62,0.62,41000,25820,+0.08,3
107/04/23,0.64,0.66,0.62,0.62,60000,38400,0.00,3
107/04/24,0.52,0.52,0.40,0.44,51000,24000,-0.18,3
107/04/25,0.46,0.46,0.46,0.46,76000,34960,+0.02,1
107/04/26,0.50,0.50,0.49,0.49,76000,37640,+0.03,4
107/04/27,---,---,---,---,0,0,---,0
107/04/30,---,---,---,---,0,0,---,0
107/05/02,---,---,---,---,0,0,---,0
107/05/03,---,---,---,---,0,0,---,0
107/05/04,0.36,0.36,0.36,0.36,2000,720,0.00,1
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,0.36,0.36,0.36,0.36,10000,3600,+0.02,1
107/05/10,---,---,---,---,0,0,---,0
107/05/11,---,---,---,---,0,0,---,0
107/05/14,---,---,---,---,0,0,---,0
107/05/15,---,---,---,---,0,0,---,0
107/05/16,---,---,---,---,0,0,---,0
107/05/17,---,---,---,---,0,0,---,0
107/05/18,---,---,---,---,0,0,---,0
107/05/21,0.36,0.36,0.36,0.36,15000,5400,+0.15,1
107/05/22,0.45,0.45,0.45,0.45,15000,6750,+0.09,1
107/05/23,---,---,---,---,0,0,---,0
107/05/24,0.77,0.77,0.77,0.77,10000,7700,+0.32,1
107/05/25,0.70,0.70,0.70,0.70,10000,7000,-0.07,1
107/05/28,---,---,---,---,0,0,---,0
107/05/29,---,---,---,---,0,0,---,0
107/05/30,---,---,---,---,0,0,---,0
107/05/31,---,---,---,---,0,0,---,0
107/06/01,---,---,---,---,0,0,---,0
107/06/04,---,---,---,---,0,0,---,0
107/06/05,1.36,1.36,1.36,1.36,10000,13600,+0.24,1
107/06/06,1.36,1.36,1.36,1.36,10000,13600,0.00,1
107/06/07,---,---,---,---,0,0,---,0
107/06/08,---,---,---,---,0,0,---,0
