106/11/15,1.05,1.07,0.80,0.83,577000,544970,0.00,33
107/01/22,0.45,0.45,0.45,0.45,216000,97200,-0.02,2
107/01/23,0.44,0.45,0.44,0.45,324000,143640,0.00,3
107/01/24,0.41,0.44,0.41,0.44,130000,53660,-0.01,4
107/01/25,---,---,---,---,0,0,---,0
107/01/26,0.35,0.35,0.35,0.35,198000,69300,-0.04,2
107/01/29,0.31,0.33,0.31,0.33,404000,127440,-0.02,3
107/01/30,0.30,0.32,0.30,0.32,728000,228420,-0.01,5
107/01/31,---,---,---,---,0,0,---,0
107/02/01,---,---,---,---,0,0,---,0
107/02/02,0.23,0.27,0.23,0.27,199000,49740,+0.01,3
107/02/05,0.27,0.27,0.27,0.27,99000,26730,0.00,1
107/02/06,---,---,---,---,0,0,---,0
107/02/07,---,---,---,---,0,0,---,0
107/02/08,---,---,---,---,0,0,---,0
107/02/09,0.20,0.20,0.20,0.20,20000,4000,-0.02,1
107/02/12,---,---,---,---,0,0,---,0
107/02/21,0.20,0.21,0.20,0.21,5000,1010,+0.01,2
107/02/22,---,---,---,---,0,0,---,0
107/02/23,---,---,---,---,0,0,---,0
107/02/26,---,---,---,---,0,0,---,0
107/02/27,0.20,0.20,0.20,0.20,20000,4000,+0.01,1
107/03/01,---,---,---,---,0,0,---,0
107/03/02,0.16,0.16,0.16,0.16,210000,33600,-0.03,2
107/03/05,---,---,---,---,0,0,---,0
107/03/06,0.15,0.15,0.15,0.15,100000,15000,-0.01,1
107/03/07,0.16,0.17,0.16,0.17,200000,33000,+0.02,2
107/03/08,0.19,0.19,0.19,0.19,3000,570,+0.02,1
107/03/09,---,---,---,---,0,0,---,0
107/03/12,---,---,---,---,0,0,---,0
107/03/13,0.26,0.26,0.26,0.26,10000,2600,+0.02,1
107/03/14,---,---,---,---,0,0,---,0
107/03/15,---,---,---,---,0,0,---,0
107/03/16,---,---,---,---,0,0,---,0
107/03/19,0.20,0.20,0.20,0.20,10000,2000,0.00,1
107/03/20,0.21,0.21,0.21,0.21,20000,4200,+0.01,1
107/03/21,---,---,---,---,0,0,---,0
107/03/22,---,---,---,---,0,0,---,0
107/03/23,---,---,---,---,0,0,---,0
107/03/26,---,---,---,---,0,0,---,0
107/03/27,---,---,---,---,0,0,---,0
107/03/28,---,---,---,---,0,0,---,0
107/03/29,---,---,---,---,0,0,---,0
107/03/30,---,---,---,---,0,0,---,0
107/03/31,0.14,0.14,0.14,0.14,60000,8400,-0.01,1
107/04/02,---,---,---,---,0,0,---,0
107/04/03,---,---,---,---,0,0,---,0
107/04/09,0.11,0.12,0.11,0.12,100000,11500,-0.01,2
107/04/10,0.11,0.16,0.11,0.16,260000,29100,+0.04,3
107/04/11,0.23,0.23,0.22,0.22,26000,5970,+0.06,2
107/04/12,0.23,0.23,0.23,0.23,25000,5750,+0.01,1
107/04/13,0.16,0.16,0.16,0.16,10000,1600,-0.07,2
107/04/16,---,---,---,---,0,0,---,0
107/04/17,---,---,---,---,0,0,---,0
107/04/18,---,---,---,---,0,0,---,0
107/04/19,---,---,---,---,0,0,---,0
107/04/20,---,---,---,---,0,0,---,0
107/04/23,---,---,---,---,0,0,---,0
107/04/24,---,---,---,---,0,0,---,0
107/04/25,---,---,---,---,0,0,---,0
107/04/26,---,---,---,---,0,0,---,0
107/04/27,---,---,---,---,0,0,---,0
107/04/30,---,---,---,---,0,0,---,0
107/05/02,---,---,---,---,0,0,---,0
107/05/03,---,---,---,---,0,0,---,0
107/05/04,---,---,---,---,0,0,---,0
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,---,---,---,---,0,0,---,0
107/05/10,---,---,---,---,0,0,---,0
