106/12/28,1.01,1.01,1.01,1.01,80000,80800,0.00,1
107/02/21,0.37,0.37,0.37,0.37,243000,89910,+0.03,1
107/02/22,0.37,0.39,0.37,0.39,243000,93170,+0.02,5
107/02/23,---,---,---,---,0,0,---,0
107/02/26,0.40,0.40,0.40,0.40,10000,4000,+0.01,1
107/02/27,0.38,0.38,0.38,0.38,10000,3800,-0.02,1
107/03/01,---,---,---,---,0,0,---,0
107/03/02,0.34,0.34,0.34,0.34,10000,3400,0.00,1
107/03/05,0.38,0.38,0.38,0.38,10000,3800,+0.04,1
107/03/06,0.41,0.41,0.40,0.40,20000,8100,+0.02,2
107/03/07,0.38,0.41,0.38,0.41,20000,7900,+0.01,2
107/03/08,0.44,0.44,0.44,0.44,10000,4400,+0.03,1
107/03/09,---,---,---,---,0,0,---,0
107/03/12,---,---,---,---,0,0,---,0
107/03/13,---,---,---,---,0,0,---,0
107/03/14,---,---,---,---,0,0,---,0
107/03/15,0.34,0.34,0.34,0.34,160000,54400,-0.02,1
107/03/16,---,---,---,---,0,0,---,0
107/03/19,---,---,---,---,0,0,---,0
107/03/20,---,---,---,---,0,0,---,0
107/03/21,---,---,---,---,0,0,---,0
107/03/22,---,---,---,---,0,0,---,0
107/03/23,---,---,---,---,0,0,---,0
107/03/26,0.23,0.23,0.23,0.23,150000,34500,-0.02,1
107/03/27,---,---,---,---,0,0,---,0
107/03/28,---,---,---,---,0,0,---,0
107/03/29,---,---,---,---,0,0,---,0
107/03/30,---,---,---,---,0,0,---,0
107/03/31,0.26,0.26,0.26,0.26,10000,2600,-0.01,1
107/04/02,0.25,0.25,0.25,0.25,140000,35000,-0.01,3
107/04/03,0.22,0.22,0.22,0.22,10000,2200,-0.03,1
107/04/09,0.20,0.20,0.20,0.20,10000,2000,-0.02,1
107/04/10,0.24,0.25,0.24,0.24,24000,5800,+0.04,3
107/04/11,0.26,0.26,0.23,0.23,10000,2480,-0.01,2
107/04/12,0.27,0.27,0.27,0.27,6000,1620,+0.04,1
107/04/13,---,---,---,---,0,0,---,0
107/04/16,0.22,0.22,0.22,0.22,20000,4400,-0.03,2
107/04/17,---,---,---,---,0,0,---,0
107/04/18,0.23,0.23,0.23,0.23,7000,1610,+0.03,1
107/04/19,0.22,0.22,0.22,0.22,9000,1980,-0.01,1
107/04/20,---,---,---,---,0,0,---,0
107/04/23,0.19,0.19,0.19,0.19,28000,5320,-0.02,1
107/04/24,---,---,---,---,0,0,---,0
107/04/25,---,---,---,---,0,0,---,0
107/04/26,---,---,---,---,0,0,---,0
107/04/27,---,---,---,---,0,0,---,0
107/04/30,---,---,---,---,0,0,---,0
107/05/02,0.15,0.15,0.15,0.15,10000,1500,+0.01,1
107/05/03,---,---,---,---,0,0,---,0
107/05/04,0.14,0.14,0.14,0.14,10000,1400,+0.01,1
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,0.13,0.13,0.13,0.13,100000,13000,0.00,8
107/05/10,0.13,0.13,0.13,0.13,10000,1300,0.00,1
107/05/11,0.12,0.12,0.12,0.12,15000,1800,-0.01,1
107/05/14,0.13,0.13,0.13,0.13,5000,650,+0.01,1
107/05/15,---,---,---,---,0,0,---,0
107/05/16,---,---,---,---,0,0,---,0
107/05/17,---,---,---,---,0,0,---,0
107/05/18,0.11,0.11,0.11,0.11,10000,1100,0.00,1
107/05/21,0.12,0.12,0.12,0.12,10000,1200,+0.01,1
107/05/22,---,---,---,---,0,0,---,0
107/05/23,---,---,---,---,0,0,---,0
107/05/24,---,---,---,---,0,0,---,0
107/05/25,---,---,---,---,0,0,---,0
107/05/28,---,---,---,---,0,0,---,0
107/05/29,---,---,---,---,0,0,---,0
107/05/30,---,---,---,---,0,0,---,0
107/05/31,---,---,---,---,0,0,---,0
107/06/01,---,---,---,---,0,0,---,0
107/06/04,0.26,0.27,0.25,0.27,239000,63850,+0.08,4
107/06/05,0.21,0.21,0.21,0.21,39000,8190,-0.06,1
107/06/06,0.20,0.20,0.20,0.20,5000,1000,-0.01,1
107/06/07,0.25,0.25,0.25,0.25,5000,1250,+0.05,1
107/06/08,0.24,0.24,0.24,0.24,30000,7200,-0.01,1
107/06/11,0.18,0.18,0.18,0.18,5000,900,-0.06,1
107/06/12,0.23,0.23,0.23,0.23,5000,1150,+0.05,1
107/06/13,0.20,0.20,0.20,0.20,5000,1000,-0.03,1
107/06/14,0.15,0.15,0.15,0.15,5000,750,-0.05,1
107/06/15,---,---,---,---,0,0,---,0
107/06/19,---,---,---,---,0,0,---,0
107/06/20,---,---,---,---,0,0,---,0
107/06/21,0.13,0.13,0.13,0.13,10000,1300,+0.03,1
107/06/22,0.12,0.12,0.12,0.12,4000,480,-0.01,1
107/06/25,---,---,---,---,0,0,---,0
107/06/26,0.07,0.07,0.07,0.07,30000,2100,-0.02,1
107/06/27,0.11,0.11,0.11,0.11,10000,1100,+0.04,1
107/06/28,0.10,0.10,0.10,0.10,10000,1000,-0.01,1
107/06/29,---,---,---,---,0,0,---,0
107/07/02,0.10,0.10,0.10,0.10,10000,1000,+0.02,1
107/07/03,---,---,---,---,0,0,---,0
107/07/04,---,---,---,---,0,0,---,0
107/07/05,0.09,0.09,0.09,0.09,10000,900,+0.03,1
107/07/06,---,---,---,---,0,0,---,0
107/07/09,---,---,---,---,0,0,---,0
107/07/10,---,---,---,---,0,0,---,0
107/07/11,---,---,---,---,0,0,---,0
107/07/12,0.09,0.09,0.09,0.09,115000,10350,+0.03,8
107/07/13,0.08,0.08,0.08,0.08,5000,400,-0.01,1
107/07/16,---,---,---,---,0,0,---,0
107/07/17,0.04,0.04,0.04,0.04,105000,4200,-0.01,2
107/07/18,0.07,0.07,0.07,0.07,10000,700,+0.03,1
107/07/19,---,---,---,---,0,0,---,0
107/07/20,---,---,---,---,0,0,---,0
107/07/23,---,---,---,---,0,0,---,0
107/07/24,---,---,---,---,0,0,---,0
107/07/25,---,---,---,---,0,0,---,0
107/07/26,0.07,0.07,0.07,0.07,5000,350,+0.04,1
107/07/27,---,---,---,---,0,0,---,0
107/07/30,---,---,---,---,0,0,---,0
107/07/31,---,---,---,---,0,0,---,0
107/08/01,---,---,---,---,0,0,---,0
107/08/02,---,---,---,---,0,0,---,0
107/08/03,---,---,---,---,0,0,---,0
107/08/06,---,---,---,---,0,0,---,0
107/08/07,---,---,---,---,0,0,---,0
107/08/08,---,---,---,---,0,0,---,0
107/08/09,---,---,---,---,0,0,---,0
107/08/10,---,---,---,---,0,0,---,0
107/08/13,---,---,---,---,0,0,---,0
107/08/14,---,---,---,---,0,0,---,0
107/08/15,---,---,---,---,0,0,---,0
107/08/16,---,---,---,---,0,0,---,0
107/08/17,---,---,---,---,0,0,---,0
107/08/20,---,---,---,---,0,0,---,0
107/08/21,---,---,---,---,0,0,---,0
107/08/22,---,---,---,---,0,0,---,0
107/08/23,---,---,---,---,0,0,---,0
