107/01/17,1.10,1.10,1.10,1.10,1000,1100,0.00,1
107/04/03,0.58,0.61,0.57,0.61,514000,298330,-0.02,12
107/04/09,0.61,0.64,0.58,0.63,189000,117310,+0.02,9
107/04/10,0.62,0.62,0.60,0.60,110000,68000,-0.03,2
107/04/11,0.56,0.56,0.56,0.56,30000,16800,-0.04,1
107/04/12,---,---,---,---,0,0,---,0
107/04/13,---,---,---,---,0,0,---,0
107/04/16,---,---,---,---,0,0,---,0
107/04/17,---,---,---,---,0,0,---,0
107/04/18,0.45,0.46,0.45,0.46,200000,91000,+0.02,3
107/04/19,0.41,0.49,0.41,0.49,405000,168150,+0.03,10
107/04/20,0.49,0.50,0.48,0.50,200000,98400,+0.01,6
107/04/23,---,---,---,---,0,0,---,0
107/04/24,0.46,0.46,0.44,0.45,1000000,456000,-0.02,14
107/04/25,0.49,0.49,0.39,0.43,835000,346050,-0.02,16
107/04/26,0.45,0.63,0.45,0.63,2428000,1221250,+0.20,46
107/04/27,0.63,0.82,0.59,0.60,1887000,1341020,-0.03,67
107/04/30,0.64,0.77,0.62,0.77,1183000,824030,+0.17,32
107/05/02,0.79,0.79,0.71,0.79,347000,257790,+0.02,17
107/05/03,0.81,0.93,0.73,0.77,1758000,1512640,-0.02,50
107/05/04,0.72,0.72,0.62,0.64,2953000,1995160,-0.13,60
107/05/07,0.60,0.64,0.60,0.62,318000,198310,-0.02,10
107/05/08,0.60,0.64,0.58,0.58,457000,276400,-0.04,12
107/05/09,0.55,0.55,0.45,0.47,515000,246450,-0.11,18
107/05/10,0.48,0.48,0.48,0.48,25000,12000,+0.01,1
107/05/11,0.55,0.55,0.42,0.42,142000,74640,-0.06,4
107/05/14,0.39,0.39,0.39,0.39,440000,171600,-0.03,11
107/05/15,---,---,---,---,0,0,---,0
107/05/16,0.39,0.39,0.38,0.38,240000,92200,-0.03,7
107/05/17,---,---,---,---,0,0,---,0
107/05/18,0.33,0.38,0.33,0.36,240000,87600,+0.01,13
107/05/21,0.38,0.38,0.33,0.33,594000,199220,-0.03,10
107/05/22,0.33,0.34,0.33,0.34,330000,109900,+0.01,6
107/05/23,0.34,0.38,0.34,0.38,326000,118880,+0.04,9
107/05/24,0.35,0.35,0.35,0.35,100000,35000,-0.03,1
107/05/25,0.33,0.33,0.31,0.32,145000,45600,-0.03,3
107/05/28,0.31,0.31,0.27,0.27,125000,34750,-0.05,4
107/05/29,0.29,0.29,0.24,0.27,161000,40570,0.00,6
107/05/30,0.26,0.26,0.26,0.26,20000,5200,-0.01,1
107/05/31,0.21,0.22,0.21,0.22,108000,23680,-0.04,3
107/06/01,---,---,---,---,0,0,---,0
107/06/04,---,---,---,---,0,0,---,0
107/06/05,0.21,0.21,0.19,0.19,200000,40000,-0.01,2
107/06/06,---,---,---,---,0,0,---,0
107/06/07,---,---,---,---,0,0,---,0
107/06/08,0.14,0.14,0.13,0.13,270000,37100,0.00,4
107/06/11,0.11,0.11,0.11,0.11,370000,40700,-0.02,5
107/06/12,---,---,---,---,0,0,---,0
107/06/13,0.08,0.08,0.08,0.08,200000,16000,-0.02,3
107/06/14,---,---,---,---,0,0,---,0
107/06/15,0.08,0.08,0.08,0.08,425000,34000,0.00,5
107/06/19,0.07,0.07,0.07,0.07,11000,770,-0.01,1
107/06/20,0.06,0.06,0.06,0.06,1049000,62940,-0.01,16
107/06/21,0.12,0.12,0.12,0.12,6993000,839160,+0.06,633
107/06/22,---,---,---,---,0,0,---,0
107/06/25,---,---,---,---,0,0,---,0
107/06/26,---,---,---,---,0,0,---,0
107/06/27,0.07,0.07,0.07,0.07,5000,350,-0.05,1
107/06/28,0.09,0.09,0.09,0.09,6000,540,+0.02,1
107/06/29,0.03,0.03,0.03,0.03,570000,17100,-0.06,9
107/07/02,---,---,---,---,0,0,---,0
107/07/03,---,---,---,---,0,0,---,0
107/07/04,0.01,0.01,0.01,0.01,300000,3000,-0.02,9
107/07/05,---,---,---,---,0,0,---,0
107/07/06,0.01,0.01,0.01,0.01,2496000,24960,0.00,56
107/07/09,0.01,0.01,0.01,0.01,900000,9000,0.00,29
107/07/10,0.01,0.01,0.01,0.01,665000,6650,0.00,19
107/07/11,0.01,0.01,0.01,0.01,699000,6990,0.00,14
107/07/12,0.01,0.01,0.01,0.01,1268000,12680,0.00,18
